geography_id,geography_type,geography_desc,provider
26013,County,"Baraga County, MI",130937
26013,County,"Baraga County, MI",131425
26015,County,"Barry County, MI",130077
26015,County,"Barry County, MI",130403
26015,County,"Barry County, MI",131425
26015,County,"Barry County, MI",460677
26017,County,"Bay County, MI",130077
26017,County,"Bay County, MI",130403
26017,County,"Bay County, MI",131425
26017,County,"Bay County, MI",460677
26019,County,"Benzie County, MI",130077
26019,County,"Benzie County, MI",130403
26019,County,"Benzie County, MI",131425
26021,County,"Berrien County, MI",130077
26021,County,"Berrien County, MI",130403
26021,County,"Berrien County, MI",131425
26021,County,"Berrien County, MI",460677
26023,County,"Branch County, MI",130077
26023,County,"Branch County, MI",130403
26023,County,"Branch County, MI",131425
26025,County,"Calhoun County, MI",130077
26025,County,"Calhoun County, MI",130403
26025,County,"Calhoun County, MI",131425
26025,County,"Calhoun County, MI",460677
26027,County,"Cass County, MI",130077
26027,County,"Cass County, MI",130403
26027,County,"Cass County, MI",131425
26027,County,"Cass County, MI",460677
26029,County,"Charlevoix County, MI",130077
26029,County,"Charlevoix County, MI",130403
26029,County,"Charlevoix County, MI",131425
26031,County,"Cheboygan County, MI",130077
26031,County,"Cheboygan County, MI",130403
26031,County,"Cheboygan County, MI",131425
26033,County,"Chippewa County, MI",130077
26033,County,"Chippewa County, MI",130403
26033,County,"Chippewa County, MI",131425
26035,County,"Clare County, MI",130077
26035,County,"Clare County, MI",130403
26035,County,"Clare County, MI",131425
26037,County,"Clinton County, MI",130077
26037,County,"Clinton County, MI",130403
26037,County,"Clinton County, MI",131425
26037,County,"Clinton County, MI",460677
26039,County,"Crawford County, MI",130077
26039,County,"Crawford County, MI",130403
26039,County,"Crawford County, MI",131425
26041,County,"Delta County, MI",130077
26041,County,"Delta County, MI",130403
26041,County,"Delta County, MI",130937
26041,County,"Delta County, MI",131310
26041,County,"Delta County, MI",131425
26043,County,"Dickinson County, MI",130077
26043,County,"Dickinson County, MI",130403
26043,County,"Dickinson County, MI",130937
26043,County,"Dickinson County, MI",131425
26045,County,"Eaton County, MI",130077
26045,County,"Eaton County, MI",130403
26045,County,"Eaton County, MI",131425
26045,County,"Eaton County, MI",460677
26047,County,"Emmet County, MI",130077
26047,County,"Emmet County, MI",130403
26047,County,"Emmet County, MI",131425
26049,County,"Genesee County, MI",130077
26049,County,"Genesee County, MI",130403
26049,County,"Genesee County, MI",131425
26049,County,"Genesee County, MI",460677
26051,County,"Gladwin County, MI",130077
26051,County,"Gladwin County, MI",130403
26051,County,"Gladwin County, MI",131425
26053,County,"Gogebic County, MI",130077
26053,County,"Gogebic County, MI",130403
26053,County,"Gogebic County, MI",130937
26053,County,"Gogebic County, MI",131425
26055,County,"Grand Traverse County, MI",130077
26055,County,"Grand Traverse County, MI",130403
26055,County,"Grand Traverse County, MI",131425
26057,County,"Gratiot County, MI",130077
26057,County,"Gratiot County, MI",130403
26057,County,"Gratiot County, MI",131425
26059,County,"Hillsdale County, MI",130077
26059,County,"Hillsdale County, MI",130403
26059,County,"Hillsdale County, MI",131425
26059,County,"Hillsdale County, MI",460677
26061,County,"Houghton County, MI",130077
26061,County,"Houghton County, MI",130403
26061,County,"Houghton County, MI",130937
26061,County,"Houghton County, MI",131425
26063,County,"Huron County, MI",130018
26063,County,"Huron County, MI",130077
26063,County,"Huron County, MI",130403
26063,County,"Huron County, MI",131425
26065,County,"Ingham County, MI",130077
26065,County,"Ingham County, MI",130403
26065,County,"Ingham County, MI",131425
26065,County,"Ingham County, MI",460677
26067,County,"Ionia County, MI",130077
26067,County,"Ionia County, MI",130403
26067,County,"Ionia County, MI",131425
26067,County,"Ionia County, MI",460677
26069,County,"Iosco County, MI",130077
26069,County,"Iosco County, MI",130403
26069,County,"Iosco County, MI",131425
26071,County,"Iron County, MI",130077
26071,County,"Iron County, MI",130403
26071,County,"Iron County, MI",130937
26071,County,"Iron County, MI",131425
26073,County,"Isabella County, MI",130077
26073,County,"Isabella County, MI",130403
26073,County,"Isabella County, MI",131425
26075,County,"Jackson County, MI",130077
26075,County,"Jackson County, MI",130403
26075,County,"Jackson County, MI",131425
26075,County,"Jackson County, MI",460677
26077,County,"Kalamazoo County, MI",130077
26077,County,"Kalamazoo County, MI",130403
26077,County,"Kalamazoo County, MI",131425
26077,County,"Kalamazoo County, MI",460677
26079,County,"Kalkaska County, MI",130077
26079,County,"Kalkaska County, MI",130403
26079,County,"Kalkaska County, MI",131425
26081,County,"Kent County, MI",130077
26081,County,"Kent County, MI",130403
26081,County,"Kent County, MI",131425
26081,County,"Kent County, MI",460677
26083,County,"Keweenaw County, MI",130077
26083,County,"Keweenaw County, MI",130403
26083,County,"Keweenaw County, MI",131425
26085,County,"Lake County, MI",130077
26085,County,"Lake County, MI",130403
26085,County,"Lake County, MI",131425
26087,County,"Lapeer County, MI",130077
26087,County,"Lapeer County, MI",130403
26087,County,"Lapeer County, MI",131425
26087,County,"Lapeer County, MI",460677
26089,County,"Leelanau County, MI",130077
26089,County,"Leelanau County, MI",130403
26089,County,"Leelanau County, MI",131425
26091,County,"Lenawee County, MI",130077
26091,County,"Lenawee County, MI",130403
26091,County,"Lenawee County, MI",131425
26091,County,"Lenawee County, MI",460677
26093,County,"Livingston County, MI",130077
26093,County,"Livingston County, MI",130403
26093,County,"Livingston County, MI",131425
26093,County,"Livingston County, MI",460677
26095,County,"Luce County, MI",130077
26095,County,"Luce County, MI",130403
26095,County,"Luce County, MI",131425
26097,County,"Mackinac County, MI",130077
26097,County,"Mackinac County, MI",130403
26097,County,"Mackinac County, MI",131425
26099,County,"Macomb County, MI",130077
26099,County,"Macomb County, MI",130403
26099,County,"Macomb County, MI",131425
26099,County,"Macomb County, MI",460677
26101,County,"Manistee County, MI",130077
26101,County,"Manistee County, MI",130403
26101,County,"Manistee County, MI",131425
26103,County,"Marquette County, MI",130077
26103,County,"Marquette County, MI",130403
26103,County,"Marquette County, MI",130937
26103,County,"Marquette County, MI",131425
26105,County,"Mason County, MI",130077
26105,County,"Mason County, MI",130403
26105,County,"Mason County, MI",131425
26107,County,"Mecosta County, MI",130077
26107,County,"Mecosta County, MI",130403
26107,County,"Mecosta County, MI",131425
26109,County,"Menominee County, MI",130077
26109,County,"Menominee County, MI",130403
26109,County,"Menominee County, MI",130937
26109,County,"Menominee County, MI",131310
26109,County,"Menominee County, MI",131425
26111,County,"Midland County, MI",130077
26111,County,"Midland County, MI",130403
26111,County,"Midland County, MI",131425
26111,County,"Midland County, MI",460677
26113,County,"Missaukee County, MI",130077
26113,County,"Missaukee County, MI",130403
26113,County,"Missaukee County, MI",131425
26115,County,"Monroe County, MI",130077
26115,County,"Monroe County, MI",130403
26115,County,"Monroe County, MI",131425
26115,County,"Monroe County, MI",460677
26117,County,"Montcalm County, MI",130077
26117,County,"Montcalm County, MI",130403
26117,County,"Montcalm County, MI",131425
26117,County,"Montcalm County, MI",460677
26119,County,"Montmorency County, MI",130077
26119,County,"Montmorency County, MI",130403
26119,County,"Montmorency County, MI",131425
26121,County,"Muskegon County, MI",130077
26121,County,"Muskegon County, MI",130403
26121,County,"Muskegon County, MI",131425
26121,County,"Muskegon County, MI",460677
26123,County,"Newaygo County, MI",130077
26123,County,"Newaygo County, MI",130403
26123,County,"Newaygo County, MI",131425
26123,County,"Newaygo County, MI",460677
26125,County,"Oakland County, MI",130077
26125,County,"Oakland County, MI",130403
26125,County,"Oakland County, MI",131425
26125,County,"Oakland County, MI",460677
26127,County,"Oceana County, MI",130077
26127,County,"Oceana County, MI",130403
26127,County,"Oceana County, MI",131425
26127,County,"Oceana County, MI",460677
26129,County,"Ogemaw County, MI",130077
26129,County,"Ogemaw County, MI",130403
26129,County,"Ogemaw County, MI",131425
26131,County,"Ontonagon County, MI",130077
26131,County,"Ontonagon County, MI",130403
26131,County,"Ontonagon County, MI",130937
26131,County,"Ontonagon County, MI",131425
26133,County,"Osceola County, MI",130077
26133,County,"Osceola County, MI",130403
26133,County,"Osceola County, MI",131425
26135,County,"Oscoda County, MI",130077
26135,County,"Oscoda County, MI",130403
26135,County,"Oscoda County, MI",131425
26137,County,"Otsego County, MI",130077
26137,County,"Otsego County, MI",130403
26137,County,"Otsego County, MI",131425
26139,County,"Ottawa County, MI",130077
26139,County,"Ottawa County, MI",130403
26139,County,"Ottawa County, MI",131425
26139,County,"Ottawa County, MI",460677
26141,County,"Presque Isle County, MI",130077
26141,County,"Presque Isle County, MI",130403
26141,County,"Presque Isle County, MI",131425
26143,County,"Roscommon County, MI",130077
26143,County,"Roscommon County, MI",130403
26143,County,"Roscommon County, MI",131425
26145,County,"Saginaw County, MI",130077
26145,County,"Saginaw County, MI",130403
26145,County,"Saginaw County, MI",131425
26145,County,"Saginaw County, MI",460677
26147,County,"St. Clair County, MI",130077
26147,County,"St. Clair County, MI",130403
26147,County,"St. Clair County, MI",131425
26147,County,"St. Clair County, MI",460677
26149,County,"St. Joseph County, MI",130077
26149,County,"St. Joseph County, MI",130403
26149,County,"St. Joseph County, MI",131425
26149,County,"St. Joseph County, MI",460677
26151,County,"Sanilac County, MI",130018
26151,County,"Sanilac County, MI",130077
26151,County,"Sanilac County, MI",130403
26151,County,"Sanilac County, MI",131425
26151,County,"Sanilac County, MI",460677
26153,County,"Schoolcraft County, MI",130077
26153,County,"Schoolcraft County, MI",130403
26153,County,"Schoolcraft County, MI",131425
26155,County,"Shiawassee County, MI",130077
26155,County,"Shiawassee County, MI",130403
26155,County,"Shiawassee County, MI",131425
26155,County,"Shiawassee County, MI",460677
26157,County,"Tuscola County, MI",130018
26157,County,"Tuscola County, MI",130077
26157,County,"Tuscola County, MI",130403
26157,County,"Tuscola County, MI",131425
26157,County,"Tuscola County, MI",460677
26159,County,"Van Buren County, MI",130077
26159,County,"Van Buren County, MI",130403
26159,County,"Van Buren County, MI",131425
26159,County,"Van Buren County, MI",460677
26161,County,"Washtenaw County, MI",130077
26161,County,"Washtenaw County, MI",130403
26161,County,"Washtenaw County, MI",131425
26161,County,"Washtenaw County, MI",460677
26163,County,"Wayne County, MI",130077
26163,County,"Wayne County, MI",130403
26163,County,"Wayne County, MI",131425
26163,County,"Wayne County, MI",460677
26165,County,"Wexford County, MI",130077
26165,County,"Wexford County, MI",130403
26165,County,"Wexford County, MI",131425
27001,County,"Aitkin County, MN",130077
27001,County,"Aitkin County, MN",130403
27001,County,"Aitkin County, MN",131425
27003,County,"Anoka County, MN",130077
27003,County,"Anoka County, MN",130403
27003,County,"Anoka County, MN",131425
27003,County,"Anoka County, MN",460677
27005,County,"Becker County, MN",130077
27005,County,"Becker County, MN",130403
27005,County,"Becker County, MN",131425
27007,County,"Beltrami County, MN",130077
27007,County,"Beltrami County, MN",130403
27007,County,"Beltrami County, MN",131425
27009,County,"Benton County, MN",130077
27009,County,"Benton County, MN",130403
27009,County,"Benton County, MN",131425
27009,County,"Benton County, MN",460677
27011,County,"Big Stone County, MN",130077
27011,County,"Big Stone County, MN",130403
27011,County,"Big Stone County, MN",131425
27013,County,"Blue Earth County, MN",130077
27013,County,"Blue Earth County, MN",130403
27013,County,"Blue Earth County, MN",131425
27013,County,"Blue Earth County, MN",460677
27015,County,"Brown County, MN",130077
27015,County,"Brown County, MN",130403
27015,County,"Brown County, MN",131425
27017,County,"Carlton County, MN",130077
27017,County,"Carlton County, MN",130403
27017,County,"Carlton County, MN",131425
27017,County,"Carlton County, MN",460677
27019,County,"Carver County, MN",130077
27019,County,"Carver County, MN",130403
27019,County,"Carver County, MN",131425
27019,County,"Carver County, MN",460677
27021,County,"Cass County, MN",130077
27021,County,"Cass County, MN",130403
27021,County,"Cass County, MN",131425
27023,County,"Chippewa County, MN",130077
27023,County,"Chippewa County, MN",130403
27023,County,"Chippewa County, MN",131425
27025,County,"Chisago County, MN",130077
27025,County,"Chisago County, MN",130403
27025,County,"Chisago County, MN",131425
27025,County,"Chisago County, MN",460677
27027,County,"Clay County, MN",130077
27027,County,"Clay County, MN",130403
27027,County,"Clay County, MN",131425
27027,County,"Clay County, MN",460677
27029,County,"Clearwater County, MN",130077
27029,County,"Clearwater County, MN",130403
27029,County,"Clearwater County, MN",131425
27031,County,"Cook County, MN",130077
27031,County,"Cook County, MN",130403
27031,County,"Cook County, MN",131425
27033,County,"Cottonwood County, MN",130077
27033,County,"Cottonwood County, MN",130403
27033,County,"Cottonwood County, MN",131425
27035,County,"Crow Wing County, MN",130077
27035,County,"Crow Wing County, MN",130403
27035,County,"Crow Wing County, MN",131425
27037,County,"Dakota County, MN",130077
27037,County,"Dakota County, MN",130403
27037,County,"Dakota County, MN",131425
27037,County,"Dakota County, MN",460677
27039,County,"Dodge County, MN",130077
27039,County,"Dodge County, MN",130403
27039,County,"Dodge County, MN",131425
27039,County,"Dodge County, MN",460677
27041,County,"Douglas County, MN",130077
27041,County,"Douglas County, MN",130403
27041,County,"Douglas County, MN",131425
27043,County,"Faribault County, MN",130077
27043,County,"Faribault County, MN",130403
27043,County,"Faribault County, MN",131310
27043,County,"Faribault County, MN",131425
27045,County,"Fillmore County, MN",130077
27045,County,"Fillmore County, MN",130403
27045,County,"Fillmore County, MN",131425
27045,County,"Fillmore County, MN",460677
27047,County,"Freeborn County, MN",130077
27047,County,"Freeborn County, MN",130403
27047,County,"Freeborn County, MN",131425
27049,County,"Goodhue County, MN",130077
27049,County,"Goodhue County, MN",130403
27049,County,"Goodhue County, MN",130937
27049,County,"Goodhue County, MN",131425
27049,County,"Goodhue County, MN",460677
27051,County,"Grant County, MN",130077
27051,County,"Grant County, MN",130403
27051,County,"Grant County, MN",131425
27053,County,"Hennepin County, MN",130077
27053,County,"Hennepin County, MN",130403
27053,County,"Hennepin County, MN",131425
27053,County,"Hennepin County, MN",460677
27055,County,"Houston County, MN",130077
27055,County,"Houston County, MN",130403
27055,County,"Houston County, MN",131425
27055,County,"Houston County, MN",460677
27057,County,"Hubbard County, MN",130077
27057,County,"Hubbard County, MN",130403
27057,County,"Hubbard County, MN",131425
27059,County,"Isanti County, MN",130077
27059,County,"Isanti County, MN",130403
27059,County,"Isanti County, MN",131425
27059,County,"Isanti County, MN",460677
27061,County,"Itasca County, MN",130077
27061,County,"Itasca County, MN",130403
27061,County,"Itasca County, MN",131425
27063,County,"Jackson County, MN",130077
27063,County,"Jackson County, MN",130403
27063,County,"Jackson County, MN",131310
27063,County,"Jackson County, MN",131425
27065,County,"Kanabec County, MN",130077
27065,County,"Kanabec County, MN",130403
27065,County,"Kanabec County, MN",131425
27067,County,"Kandiyohi County, MN",130077
27067,County,"Kandiyohi County, MN",130403
27067,County,"Kandiyohi County, MN",131425
27069,County,"Kittson County, MN",130077
27069,County,"Kittson County, MN",130403
27069,County,"Kittson County, MN",131425
27071,County,"Koochiching County, MN",130077
27071,County,"Koochiching County, MN",130403
27071,County,"Koochiching County, MN",131425
27073,County,"Lac qui Parle County, MN",130077
27073,County,"Lac qui Parle County, MN",130403
27073,County,"Lac qui Parle County, MN",131425
27075,County,"Lake County, MN",130077
27075,County,"Lake County, MN",130403
27075,County,"Lake County, MN",131425
27075,County,"Lake County, MN",460677
27077,County,"Lake of the Woods County, MN",130077
27077,County,"Lake of the Woods County, MN",130403
27077,County,"Lake of the Woods County, MN",131425
27079,County,"Le Sueur County, MN",130077
27079,County,"Le Sueur County, MN",130403
27079,County,"Le Sueur County, MN",131425
27079,County,"Le Sueur County, MN",460677
27081,County,"Lincoln County, MN",130077
27081,County,"Lincoln County, MN",130403
27081,County,"Lincoln County, MN",131425
27083,County,"Lyon County, MN",130077
27083,County,"Lyon County, MN",130403
27083,County,"Lyon County, MN",131425
27085,County,"McLeod County, MN",130077
27085,County,"McLeod County, MN",130403
27085,County,"McLeod County, MN",131425
27085,County,"McLeod County, MN",460677
27087,County,"Mahnomen County, MN",130077
27087,County,"Mahnomen County, MN",130403
27087,County,"Mahnomen County, MN",131425
27089,County,"Marshall County, MN",130077
27089,County,"Marshall County, MN",130403
27089,County,"Marshall County, MN",131425
27091,County,"Martin County, MN",130077
27091,County,"Martin County, MN",130403
27091,County,"Martin County, MN",131425
27093,County,"Meeker County, MN",130077
27093,County,"Meeker County, MN",130403
27093,County,"Meeker County, MN",131425
27095,County,"Mille Lacs County, MN",130077
27095,County,"Mille Lacs County, MN",130403
27095,County,"Mille Lacs County, MN",131425
27097,County,"Morrison County, MN",130077
27097,County,"Morrison County, MN",130403
27097,County,"Morrison County, MN",131425
27097,County,"Morrison County, MN",460677
27099,County,"Mower County, MN",130077
27099,County,"Mower County, MN",130403
27099,County,"Mower County, MN",131310
27099,County,"Mower County, MN",131425
27099,County,"Mower County, MN",460677
27101,County,"Murray County, MN",130077
27101,County,"Murray County, MN",130403
27101,County,"Murray County, MN",131425
27103,County,"Nicollet County, MN",130077
27103,County,"Nicollet County, MN",130403
27103,County,"Nicollet County, MN",131425
27103,County,"Nicollet County, MN",460677
27105,County,"Nobles County, MN",130077
27105,County,"Nobles County, MN",130403
27105,County,"Nobles County, MN",131425
27107,County,"Norman County, MN",130077
27107,County,"Norman County, MN",130403
27107,County,"Norman County, MN",131425
27109,County,"Olmsted County, MN",130077
27109,County,"Olmsted County, MN",130403
27109,County,"Olmsted County, MN",131425
27109,County,"Olmsted County, MN",460677
27111,County,"Otter Tail County, MN",130077
27111,County,"Otter Tail County, MN",130403
27111,County,"Otter Tail County, MN",131425
27113,County,"Pennington County, MN",130077
27113,County,"Pennington County, MN",130403
27113,County,"Pennington County, MN",131425
27115,County,"Pine County, MN",130077
27115,County,"Pine County, MN",130403
27115,County,"Pine County, MN",131425
27117,County,"Pipestone County, MN",130077
27117,County,"Pipestone County, MN",130403
27117,County,"Pipestone County, MN",131425
27119,County,"Polk County, MN",130077
27119,County,"Polk County, MN",130403
27119,County,"Polk County, MN",131425
27119,County,"Polk County, MN",460677
27121,County,"Pope County, MN",130077
27121,County,"Pope County, MN",130403
27121,County,"Pope County, MN",131425
27123,County,"Ramsey County, MN",130077
27123,County,"Ramsey County, MN",130403
27123,County,"Ramsey County, MN",131425
27123,County,"Ramsey County, MN",460677
27125,County,"Red Lake County, MN",130077
27125,County,"Red Lake County, MN",130403
27125,County,"Red Lake County, MN",131425
27127,County,"Redwood County, MN",130077
27127,County,"Redwood County, MN",130403
27127,County,"Redwood County, MN",131425
27129,County,"Renville County, MN",130077
27129,County,"Renville County, MN",130403
27129,County,"Renville County, MN",131425
27131,County,"Rice County, MN",130077
27131,County,"Rice County, MN",130403
27131,County,"Rice County, MN",131425
27131,County,"Rice County, MN",460677
27133,County,"Rock County, MN",130077
27133,County,"Rock County, MN",130403
27133,County,"Rock County, MN",131425
27133,County,"Rock County, MN",460677
27135,County,"Roseau County, MN",130077
27135,County,"Roseau County, MN",130403
27135,County,"Roseau County, MN",131425
27137,County,"St. Louis County, MN",130077
27137,County,"St. Louis County, MN",130403
27137,County,"St. Louis County, MN",130937
27137,County,"St. Louis County, MN",131425
27137,County,"St. Louis County, MN",460677
27139,County,"Scott County, MN",130077
27139,County,"Scott County, MN",130403
27139,County,"Scott County, MN",131425
27139,County,"Scott County, MN",460677
27141,County,"Sherburne County, MN",130077
27141,County,"Sherburne County, MN",130403
27141,County,"Sherburne County, MN",131425
27141,County,"Sherburne County, MN",460677
27143,County,"Sibley County, MN",130077
27143,County,"Sibley County, MN",130403
27143,County,"Sibley County, MN",131425
27143,County,"Sibley County, MN",460677
27145,County,"Stearns County, MN",130077
27145,County,"Stearns County, MN",130403
27145,County,"Stearns County, MN",131425
27145,County,"Stearns County, MN",460677
27147,County,"Steele County, MN",130077
27147,County,"Steele County, MN",130403
27147,County,"Steele County, MN",131425
27149,County,"Stevens County, MN",130077
27149,County,"Stevens County, MN",130403
27149,County,"Stevens County, MN",131425
27151,County,"Swift County, MN",130077
27151,County,"Swift County, MN",130403
27151,County,"Swift County, MN",131425
27153,County,"Todd County, MN",130077
27153,County,"Todd County, MN",130403
27153,County,"Todd County, MN",131425
27155,County,"Traverse County, MN",130077
27155,County,"Traverse County, MN",130403
27155,County,"Traverse County, MN",131425
27157,County,"Wabasha County, MN",130077
27157,County,"Wabasha County, MN",130403
27157,County,"Wabasha County, MN",131425
27157,County,"Wabasha County, MN",460677
27159,County,"Wadena County, MN",130077
27159,County,"Wadena County, MN",130403
27159,County,"Wadena County, MN",131425
27161,County,"Waseca County, MN",130077
27161,County,"Waseca County, MN",130403
27161,County,"Waseca County, MN",131425
27161,County,"Waseca County, MN",460677
27163,County,"Washington County, MN",130077
27163,County,"Washington County, MN",130403
27163,County,"Washington County, MN",131425
27163,County,"Washington County, MN",460677
27165,County,"Watonwan County, MN",130077
27165,County,"Watonwan County, MN",130403
27165,County,"Watonwan County, MN",131425
27167,County,"Wilkin County, MN",130077
27167,County,"Wilkin County, MN",130403
27167,County,"Wilkin County, MN",131425
27167,County,"Wilkin County, MN",460677
27169,County,"Winona County, MN",130077
27169,County,"Winona County, MN",130403
27169,County,"Winona County, MN",131425
27169,County,"Winona County, MN",460677
27171,County,"Wright County, MN",130077
27171,County,"Wright County, MN",130403
27171,County,"Wright County, MN",131425
27171,County,"Wright County, MN",460677
27173,County,"Yellow Medicine County, MN",130077
27173,County,"Yellow Medicine County, MN",130403
27173,County,"Yellow Medicine County, MN",131425
28001,County,"Adams County, MS",130077
28001,County,"Adams County, MS",130403
28001,County,"Adams County, MS",131302
28001,County,"Adams County, MS",131425
28003,County,"Alcorn County, MS",130077
28003,County,"Alcorn County, MS",130403
28003,County,"Alcorn County, MS",131302
28003,County,"Alcorn County, MS",131425
28005,County,"Amite County, MS",130077
28005,County,"Amite County, MS",130403
28005,County,"Amite County, MS",131302
28005,County,"Amite County, MS",131425
28007,County,"Attala County, MS",130077
28007,County,"Attala County, MS",130403
28007,County,"Attala County, MS",131302
28007,County,"Attala County, MS",131425
28009,County,"Benton County, MS",130077
28009,County,"Benton County, MS",130403
28009,County,"Benton County, MS",131302
28009,County,"Benton County, MS",131425
28011,County,"Bolivar County, MS",130077
28011,County,"Bolivar County, MS",130403
28011,County,"Bolivar County, MS",131302
28011,County,"Bolivar County, MS",131425
28013,County,"Calhoun County, MS",130077
28013,County,"Calhoun County, MS",130403
28013,County,"Calhoun County, MS",131302
28013,County,"Calhoun County, MS",131425
28015,County,"Carroll County, MS",130077
28015,County,"Carroll County, MS",130403
28015,County,"Carroll County, MS",131302
28015,County,"Carroll County, MS",131425
28017,County,"Chickasaw County, MS",130077
28017,County,"Chickasaw County, MS",130403
28017,County,"Chickasaw County, MS",131302
28017,County,"Chickasaw County, MS",131425
28019,County,"Choctaw County, MS",130077
28019,County,"Choctaw County, MS",130403
28019,County,"Choctaw County, MS",131302
28019,County,"Choctaw County, MS",131425
28021,County,"Claiborne County, MS",130077
28021,County,"Claiborne County, MS",130403
28021,County,"Claiborne County, MS",131302
28021,County,"Claiborne County, MS",131425
28023,County,"Clarke County, MS",130077
28023,County,"Clarke County, MS",130403
28023,County,"Clarke County, MS",131227
28023,County,"Clarke County, MS",131302
28023,County,"Clarke County, MS",131425
28025,County,"Clay County, MS",130077
28025,County,"Clay County, MS",130403
28025,County,"Clay County, MS",131302
28025,County,"Clay County, MS",131425
28027,County,"Coahoma County, MS",130077
28027,County,"Coahoma County, MS",130403
28027,County,"Coahoma County, MS",131302
28027,County,"Coahoma County, MS",131425
28029,County,"Copiah County, MS",130077
28029,County,"Copiah County, MS",130403
28029,County,"Copiah County, MS",131302
28029,County,"Copiah County, MS",131425
28029,County,"Copiah County, MS",460677
28031,County,"Covington County, MS",130077
28031,County,"Covington County, MS",130403
28031,County,"Covington County, MS",131227
28031,County,"Covington County, MS",131302
28031,County,"Covington County, MS",131425
28031,County,"Covington County, MS",460677
28033,County,"DeSoto County, MS",130077
28033,County,"DeSoto County, MS",130403
28033,County,"DeSoto County, MS",131302
28033,County,"DeSoto County, MS",131425
28033,County,"DeSoto County, MS",460677
28035,County,"Forrest County, MS",130077
28035,County,"Forrest County, MS",130403
28035,County,"Forrest County, MS",131227
28035,County,"Forrest County, MS",131302
28035,County,"Forrest County, MS",131425
28035,County,"Forrest County, MS",460677
28037,County,"Franklin County, MS",130077
28037,County,"Franklin County, MS",130403
28037,County,"Franklin County, MS",131302
28037,County,"Franklin County, MS",131425
28039,County,"George County, MS",130077
28039,County,"George County, MS",130403
28039,County,"George County, MS",131227
28039,County,"George County, MS",131302
28039,County,"George County, MS",131425
28041,County,"Greene County, MS",130077
28041,County,"Greene County, MS",130403
28041,County,"Greene County, MS",131227
28041,County,"Greene County, MS",131302
28041,County,"Greene County, MS",131425
28043,County,"Grenada County, MS",130077
28043,County,"Grenada County, MS",130403
28043,County,"Grenada County, MS",131302
28043,County,"Grenada County, MS",131425
28045,County,"Hancock County, MS",130077
28045,County,"Hancock County, MS",130403
28045,County,"Hancock County, MS",131227
28045,County,"Hancock County, MS",131302
28045,County,"Hancock County, MS",131425
28045,County,"Hancock County, MS",460677
28047,County,"Harrison County, MS",130077
28047,County,"Harrison County, MS",130403
28047,County,"Harrison County, MS",131227
28047,County,"Harrison County, MS",131302
28047,County,"Harrison County, MS",131425
28047,County,"Harrison County, MS",380126
28047,County,"Harrison County, MS",460677
28049,County,"Hinds County, MS",130077
28049,County,"Hinds County, MS",130403
28049,County,"Hinds County, MS",131302
28049,County,"Hinds County, MS",131425
28049,County,"Hinds County, MS",460677
28051,County,"Holmes County, MS",130077
28051,County,"Holmes County, MS",130403
28051,County,"Holmes County, MS",131302
28051,County,"Holmes County, MS",131425
28053,County,"Humphreys County, MS",130077
28053,County,"Humphreys County, MS",130403
28053,County,"Humphreys County, MS",131302
28053,County,"Humphreys County, MS",131425
28055,County,"Issaquena County, MS",130077
28055,County,"Issaquena County, MS",130403
28055,County,"Issaquena County, MS",131302
28055,County,"Issaquena County, MS",131425
28057,County,"Itawamba County, MS",130077
28057,County,"Itawamba County, MS",130403
28057,County,"Itawamba County, MS",131302
28057,County,"Itawamba County, MS",131425
28059,County,"Jackson County, MS",130077
28059,County,"Jackson County, MS",130403
28059,County,"Jackson County, MS",131227
28059,County,"Jackson County, MS",131302
28059,County,"Jackson County, MS",131425
28059,County,"Jackson County, MS",380126
28059,County,"Jackson County, MS",460677
28061,County,"Jasper County, MS",130077
28061,County,"Jasper County, MS",130403
28061,County,"Jasper County, MS",131227
28061,County,"Jasper County, MS",131302
28061,County,"Jasper County, MS",131425
28063,County,"Jefferson County, MS",130077
28063,County,"Jefferson County, MS",130403
28063,County,"Jefferson County, MS",131302
28063,County,"Jefferson County, MS",131425
28065,County,"Jefferson Davis County, MS",130077
28065,County,"Jefferson Davis County, MS",130403
28065,County,"Jefferson Davis County, MS",131227
28065,County,"Jefferson Davis County, MS",131302
28065,County,"Jefferson Davis County, MS",131425
28067,County,"Jones County, MS",130077
28067,County,"Jones County, MS",130403
28067,County,"Jones County, MS",131227
28067,County,"Jones County, MS",131302
28067,County,"Jones County, MS",131425
28067,County,"Jones County, MS",460677
28069,County,"Kemper County, MS",130077
28069,County,"Kemper County, MS",130403
28069,County,"Kemper County, MS",131227
28069,County,"Kemper County, MS",131302
28069,County,"Kemper County, MS",131425
28071,County,"Lafayette County, MS",130077
28071,County,"Lafayette County, MS",130403
28071,County,"Lafayette County, MS",131302
28071,County,"Lafayette County, MS",131425
28073,County,"Lamar County, MS",130077
28073,County,"Lamar County, MS",130403
28073,County,"Lamar County, MS",131227
28073,County,"Lamar County, MS",131302
28073,County,"Lamar County, MS",131425
28073,County,"Lamar County, MS",460677
28075,County,"Lauderdale County, MS",130077
28075,County,"Lauderdale County, MS",130403
28075,County,"Lauderdale County, MS",131227
28075,County,"Lauderdale County, MS",131302
28075,County,"Lauderdale County, MS",131425
28077,County,"Lawrence County, MS",130077
28077,County,"Lawrence County, MS",130403
28077,County,"Lawrence County, MS",131302
28077,County,"Lawrence County, MS",131425
